country,sheng,shi,qu,lat,lng,region
中国,河北省,秦皇岛市,山海关区,40.03289962810107,119.71361557969769,1156130300
中国,河北省,秦皇岛市,北戴河区,39.85429258418653,119.47932079421291,1156130300
中国,河北省,秦皇岛市,抚宁区,39.910857115367094,119.34003537992324,1156130300
中国,河北省,秦皇岛市,昌黎县,39.638021164728436,119.09462149738172,1156130300
中国,河北省,秦皇岛市,卢龙县,39.920978455186145,118.98556414609304,1156130300
中国,河北省,秦皇岛市,青龙满族自治县,40.35365030864839,119.13758245071999,1156130300
中国,河北省,邯郸市,,36.609307928471175,114.4826939323422,1156130400
中国,河北省,邯郸市,丛台区,36.63721481515196,114.51106763051925,1156130400
中国,河北省,邯郸市,邯山区,36.53615307893675,114.46928986667507,1156130400
中国,河北省,邯郸市,复兴区,36.61036859222694,114.44809470748936,1156130400
中国,河北省,邯郸市,峰峰矿区,36.47468499742299,114.19042164993341,1156130400
中国,河北省,邯郸市,肥乡区,36.58590034541381,114.83467863769054,1156130400
中国,河北省,邯郸市,永年区,36.80174344317848,114.6149291395657,1156130400
中国,河北省,邯郸市,武安市,36.748995476596505,114.05833396936406,1156130400
中国,河北省,邯郸市,临漳县,36.266141946473816,114.58694416944023,1156130400
中国,河北省,邯郸市,成安县,36.42815064718614,114.70477468284857,1156130400
中国,河北省,邯郸市,大名县,36.3095437707563,115.24863464403911,1156130400
中国,河北省,邯郸市,涉县,36.5981045355726,113.74291352234148,1156130400
中国,河北省,邯郸市,磁县,36.40673060254672,114.25510074084816,1156130400
中国,河北省,邯郸市,邱县,36.7972697871432,115.20670231618584,1156130400
中国,河北省,邯郸市,鸡泽县,36.87367748981671,114.86956581383835,1156130400
中国,河北省,邯郸市,广平县,36.51192631392974,115.02087402113777,1156130400
中国,河北省,邯郸市,馆陶县,36.618537005781285,115.2991566258206,1156130400
中国,河北省,邯郸市,魏县,36.25056776109478,114.93600011897692,1156130400
中国,河北省,邯郸市,曲周县,36.752651265718654,115.03853247193364,1156130400
中国,河北省,邢台市,,37.069531196911996,114.52048681294414,1156130500
中国,河北省,邢台市,桥东区,37.05904625207307,114.52129744383636,1156130500
中国,河北省,邢台市,桥西区,37.053579664220926,114.46840126286459,1156130500
中国,河北省,邢台市,南宫市,37.28642741327499,115.47940958600971,1156130500
中国,河北省,邢台市,沙河市,36.938635459346095,114.28309250178684,1156130500
中国,河北省,邢台市,邢台县,37.152421699275386,114.16774440241457,1156130500
中国,河北省,邢台市,临城县,37.46313759161686,114.38466503754913,1156130500
中国,河北省,邢台市,内丘县,37.31422431116722,114.3045957543746,1156130500
中国,河北省,邢台市,柏乡县,37.51741841433831,114.70742434433778,1156130500
中国,河北省,邢台市,隆尧县,37.364688083580205,114.79291584706849,1156130500
中国,河北省,邢台市,任县,37.174630101755255,114.76996715970283,1156130500
中国,河北省,邢台市,南和县,37.01696387437857,114.7530893588285,1156130500
中国,河北省,邢台市,宁晋县,37.61208675817304,115.0216784372147,1156130500
中国,河北省,邢台市,巨鹿县,37.2786792970841,115.05888578855014,1156130500
中国,河北省,邢台市,新河县,37.499362567333506,115.25720361983952,1156130500
中国,河北省,邢台市,广宗县,37.083548692405536,115.19817308929127,1156130500
中国,河北省,邢台市,平乡县,37.05611020756353,115.0048185470862,1156130500
中国,河北省,邢台市,威县,37.078394650564825,115.38772530687281,1156130500
中国,河北省,邢台市,清河县,37.040529913617476,115.6915895160533,1156130500
中国,河北省,邢台市,临西县,36.85802735355574,115.52844117588305,1156130500
中国,河北省,保定市,,38.88656454802744,115.49481016907627,1156130600
中国,河北省,保定市,竞秀区,38.89679917192267,115.43377183409771,1156130600
中国,河北省,保定市,莲池区,38.878869183081505,115.52517138526196,1156130600
中国,河北省,保定市,满城区,38.9365095754459,115.22854614305142,1156130600
中国,河北省,保定市,清苑区,38.74679389859824,115.50474549359294,1156130600
中国,河北省,保定市,徐水区,39.030072064833824,115.56341421451755,1156130600
中国,河北省,保定市,涿州市,39.48248181057233,115.99905364071243,1156130600
中国,河北省,保定市,定州市,38.46583915804824,115.0574069523237,1156130600
中国,河北省,保定市,安国市,38.39373999035212,115.33482671533687,1156130600
中国,河北省,保定市,高碑店市,39.26508776483182,116.04093362477256,1156130600
中国,河北省,保定市,涞水县,39.616117563204725,115.44462792481455,1156130600
中国,河北省,保定市,阜平县,38.89480641121728,114.16421062386793,1156130600
中国,河北省,保定市,定兴县,39.211518314258704,115.75504588837723,1156130600
中国,河北省,保定市,唐县,38.904521131249474,114.80609127314982,1156130600
中国,河北省,保定市,高阳县,38.673020900261605,115.8384418838674,1156130600
中国,河北省,保定市,容城县,39.05781354953602,115.90877891487291,1156130600
中国,河北省,保定市,涞源县,39.3669367870307,114.7304512100112,1156130600
中国,河北省,保定市,望都县,38.679014979103854,115.17834559653627,1156130600
中国,河北省,保定市,安新县,38.878255216599996,115.8867310100507,1156130600
中国,河北省,保定市,易县,39.317566051144254,115.25402170203208,1156130600
中国,河北省,保定市,曲阳县,38.70661221492098,114.66066397519262,1156130600
中国,河北省,保定市,蠡县,38.52823213602215,115.66928195752807,1156130600
中国,河北省,保定市,顺平县,38.92795137598545,115.07398905468821,1156130600
中国,河北省,保定市,博野县,38.45912314067235,115.48778569395974,1156130600
中国,河北省,保定市,雄县,39.042786858076674,116.18329894846164,1156130600
中国,河北省,张家口市,,40.81118849110306,114.89378153032919,1156130700
中国,河北省,张家口市,桥西区,40.837646479740044,114.8616234506997,1156130700
中国,河北省,张家口市,桥东区,40.78291035024692,114.91516641163861,1156130700
中国,河北省,张家口市,宣化区,40.632394360148936,115.25847218770909,1156130700
中国,河北省,张家口市,下花园区,40.56883692865251,115.35049833098364,1156130700
中国,河北省,张家口市,万全区,40.854322579125316,114.60159442218566,1156130700
中国,河北省,张家口市,崇礼区,41.04173895271789,115.18918281511286,1156130700
中国,河北省,张家口市,张北县,41.293640752346136,114.77289736583953,1156130700
中国,河北省,张家口市,康保县,41.78459526909898,114.60653573475115,1156130700
中国,河北省,张家口市,沽源县,41.58040384256832,115.6360916492231,1156130700
中国,河北省,张家口市,尚义县,41.13263499448937,114.1525283152327,1156130700
中国,河北省,张家口市,蔚县,39.87935314783146,114.71253718703704,1156130700
中国,河北省,张家口市,阳原县,40.13864212021103,114.39439590666632,1156130700
中国,河北省,张家口市,怀安县,40.55953357513103,114.50260736694565,1156130700
中国,河北省,张家口市,怀来县,40.34798364385029,115.63406061974165,1156130700
中国,河北省,张家口市,涿鹿县,40.10187591348098,115.22392517513477,1156130700
中国,河北省,张家口市,赤城县,40.95602625953662,115.89222267195456,1156130700
中国,河北省,承德市,,40.992521052457136,117.9338224558385,1156130800
中国,河北省,承德市,双桥区,40.971406352197,117.94835524237891,1156130800
中国,河北省,承德市,双滦区,41.05145316070315,117.80933581724905,1156130800
中国,河北省,承德市,鹰手营子矿区,40.531760281234064,117.67942626427492,1156130800
中国,河北省,承德市,平泉市,41.041511345182755,118.81171591523868,1156130800
中国,河北省,承德市,承德县,40.97324218230025,118.12571829805464,1156130800
中国,河北省,承德市,兴隆县,40.45814168629515,117.72613599004741,1156130800
中国,河北省,承德市,滦平县,40.924820741760996,117.36956340989387,1156130800
中国,河北省,承德市,隆化县,41.517994972230575,117.56992967904759,1156130800
中国,河北省,承德市,丰宁满族自治县,41.42568433518443,116.62379481267644,1156130800
中国,河北省,承德市,宽城满族自治县,40.578090378095496,118.63588822016969,1156130800
中国,河北省,承德市,围场满族蒙古族自治县,42.10802456586188,117.54702150524338,1156130800
中国,河北省,沧州市,,38.297615350325714,116.86380647644206,1156130900
中国,河北省,沧州市,运河区,38.314446124595506,116.8448535776398,1156130900
中国,河北省,沧州市,新华区,38.308375333084435,116.89305880723845,1156130900
中国,河北省,沧州市,泊头市,38.09027871088443,116.38923597744923,1156130900
中国,河北省,沧州市,任丘市,38.74110464110967,116.16321405193285,1156130900
中国,河北省,沧州市,黄骅市,38.401521845487316,117.40021701973512,1156130900
中国,河北省,沧州市,河间市,38.48372143247863,116.27159283892824,1156130900
中国,河北省,沧州市,沧县,38.302138696207145,116.86271383127912,1156130900
中国,河北省,沧州市,青县,38.56577832855557,116.8512340025186,1156130900
中国,河北省,沧州市,东光县,37.88745160368843,116.67783233647565,1156130900
中国,河北省,沧州市,海兴县,38.142470216907356,117.56726425887852,1156130900
中国,河北省,沧州市,盐山县,37.96036972410193,117.2669398963173,1156130900
中国,河北省,沧州市,肃宁县,38.422207122828844,115.88581610558235,1156130900
中国,河北省,沧州市,南皮县,38.02318570282536,116.86584977740381,1156130900
中国,河北省,沧州市,吴桥县,37.661863472094275,116.50803340730387,1156130900
中国,河北省,沧州市,献县,38.24272584047104,116.17550530237291,1156130900
中国,河北省,沧州市,孟村回族自治县,38.09126471334199,117.1595383854352,1156130900
中国,河北省,廊坊市,,39.51861062508462,116.70360222263987,1156131000
中国,河北省,廊坊市,广阳区,39.53368553745463,116.69423648939282,1156131000
中国,河北省,廊坊市,安次区,39.34531218063896,116.7961231088095,1156131000
中国,河北省,廊坊市,霸州市,39.10932007905548,116.5743059897649,1156131000
中国,河北省,廊坊市,三河市,39.96742764877024,117.0212841840872,1156131000
中国,河北省,廊坊市,固安县,39.35110594099413,116.28967015726495,1156131000
中国,河北省,廊坊市,永清县,39.30283643021088,116.56055697010444,1156131000
中国,河北省,廊坊市,香河县,39.74310003286535,117.05130555355427,1156131000
中国,河北省,廊坊市,大城县,38.66880270365581,116.58863867605714,1156131000
中国,河北省,廊坊市,文安县,38.911390482571576,116.49481687117814,1156131000
中国,河北省,廊坊市,大厂回族自治县,39.89531635508993,116.9550764486355,1156131000
中国,河北省,衡水市,,37.74692904585666,115.68622865290865,1156131100
中国,河北省,衡水市,桃城区,37.72421788608021,115.66665700011858,1156131100
中国,河北省,衡水市,冀州区,37.536435020579844,115.44750567041248,1156131100
中国,河北省,衡水市,深州市,37.95701286270159,115.586698808421,1156131100
中国,河北省,衡水市,枣强县,37.461024106053756,115.75767748261336,1156131100
中国,河北省,衡水市,武邑县,37.827678592246414,115.9445066070757,1156131100
中国,河北省,衡水市,武强县,38.05051303402729,115.92011828199676,1156131100
中国,河北省,衡水市,饶阳县,38.2230592410421,115.74000746167843,1156131100
中国,河北省,衡水市,安平县,38.24319586948719,115.4904158224622,1156131100
中国,河北省,衡水市,故城县,37.35699790636729,115.97805666289369,1156131100
中国,河北省,衡水市,景县,37.668477471140775,116.20013356505657,1156131100
中国,河北省,衡水市,阜城县,37.91230921361678,116.32842518536648,1156131100
中国,山西省,太原市,,37.89027705396754,112.5508635890553,1156140100
中国,山西省,太原市,杏花岭区,37.91555605696536,112.62983632135399,1156140100
中国,山西省,太原市,小店区,37.753527970895775,112.5774086067057,1156140100
中国,山西省,太原市,迎泽区,37.865737302060595,112.6632029812166,1156140100
中国,山西省,太原市,尖草坪区,37.97275783953498,112.48843997984473,1156140100
中国,山西省,太原市,万柏林区,37.89469344758146,112.4028569766203,1156140100
中国,山西省,太原市,晋源区,37.74867491700283,112.48158725626186,1156140100
中国,山西省,太原市,古交市,37.905179282549966,112.10773902369787,1156140100
中国,山西省,太原市,清徐县,37.593242447369754,112.38708511796754,1156140100
中国,山西省,太原市,阳曲县,38.158246373697736,112.6726585368688,1156140100
中国,山西省,太原市,娄烦县,38.03458404313278,111.79782092799525,1156140100
中国,山西省,大同市,,40.113744499705184,113.29050867308048,1156140200
中国,山西省,大同市,平城区,40.113744499705184,113.29050867308048,1156140200
中国,山西省,大同市,云冈区,40.113744499705184,113.29050867308048,1156140200
中国,山西省,大同市,新荣区,40.2671271275741,113.2368941171924,1156140200
中国,山西省,大同市,云州区,39.83372457349875,113.1156851393918,1156140200
中国,山西省,大同市,阳高县,40.222311526135286,113.82318140606378,1156140200
中国,山西省,大同市,天镇县,40.40352853433839,114.16812988719342,1156140200
中国,山西省,大同市,广灵县,39.76899447951967,114.16170176526545,1156140200
中国,山西省,大同市,灵丘县,39.37726777734759,114.2130951742517,1156140200
中国,山西省,大同市,浑源县,39.634162361299076,113.71075899599177,1156140200
中国,山西省,大同市,左云县,40.00073796306882,112.77785639075856,1156140200
中国,山西省,阳泉市,,37.86952949322259,113.56923760163296,1156140300
中国,山西省,阳泉市,城区,37.85786536146986,113.61283811718748,1156140300
中国,山西省,阳泉市,矿区,37.890804244518755,113.54077065934399,1156140300
中国,山西省,阳泉市,郊区,37.91150391111448,113.56808615363028,1156140300
中国,山西省,阳泉市,平定县,37.84927141730018,113.76897794042118,1156140300
中国,山西省,阳泉市,盂县,38.22938573414654,113.36096660369276,1156140300
中国,山西省,长治市,,36.201664385743435,113.12029208572514,1156140400
中国,山西省,长治市,潞州区,36.201664385743435,113.12029208572514,1156140400
中国,山西省,长治市,上党区,36.201664385743435,113.12029208572514,1156140400
中国,山西省,长治市,屯留区,36.342609751076346,112.75036278967234,1156140400
中国,山西省,长治市,潞城区,36.37440627323794,113.25438708828356,1156140400
中国,山西省,长治市,襄垣县,36.5802007857545,112.98897348398157,1156140400
中国,山西省,长治市,平顺县,36.22179415309129,113.53368897634529,1156140400
中国,山西省,长治市,黎城县,36.61936761027767,113.39685159378695,1156140400
中国,山西省,长治市,壶关县,35.99265193372007,113.37199790438082,1156140400
中国,山西省,长治市,长子县,36.110999402018905,112.80225403294277,1156140400
中国,山西省,长治市,武乡县,36.88832282120895,112.96751985957796,1156140400
中国,山西省,长治市,沁县,36.707383476049905,112.65221013617266,1156140400
中国,山西省,长治市,沁源县,36.701566639488405,112.29009399196951,1156140400
中国,山西省,晋城市,,35.49983446722556,112.86733275750684,1156140500
中国,山西省,晋城市,城区,35.513593270468405,112.84269710528572,1156140500
中国,山西省,晋城市,高平市,35.8097424579908,112.93511535361624,1156140500
中国,山西省,晋城市,沁水县,35.75148911815104,112.37742990986708,1156140500
中国,山西省,晋城市,阳城县,35.42654084116141,112.36152699508159,1156140500
中国,山西省,晋城市,陵川县,35.690743897918686,113.34338659862743,1156140500
中国,山西省,晋城市,泽州县,35.47585132549579,112.87098535032665,1156140500
中国,山西省,朔州市,,39.33767196622064,112.47992772666271,1156140600
中国,山西省,朔州市,朔城区,39.24327243723846,112.55620015259842,1156140600
中国,山西省,朔州市,平鲁区,39.64000739439764,112.30434987236274,1156140600
中国,山西省,朔州市,怀仁市,39.79357083603243,113.11230462343235,1156140600
中国,山西省,朔州市,山阴县,39.52104967313714,112.78680490548864,1156140600
中国,山西省,朔州市,应县,39.509316043685686,113.26059286958085,1156140600
中国,山西省,朔州市,右玉县,40.00813570646716,112.42167745341452,1156140600
中国,山西省,晋中市,,37.693361526797595,112.73851439991772,1156140700
中国,山西省,晋中市,榆次区,37.65082468905364,112.8437365271623,1156140700
中国,山西省,晋中市,介休市,37.025476275939596,111.99518801957157,1156140700
中国,山西省,晋中市,榆社县,37.14004998159083,112.95418082333455,1156140700
中国,山西省,晋中市,左权县,37.03279458537997,113.47453786444105,1156140700
中国,山西省,晋中市,和顺县,37.348373699108116,113.4749344513804,1156140700
中国,山西省,晋中市,昔阳县,37.563418385071685,113.7621057207108,1156140700
中国,山西省,晋中市,寿阳县,37.825118914406815,113.14161086395431,1156140700
中国,山西省,晋中市,太谷县,37.407696414458925,112.73643253248885,1156140700
中国,山西省,晋中市,祁县,37.29219808662871,112.46906595172106,1156140700
中国,山西省,晋中市,平遥县,37.148089778461674,112.26549326017494,1156140700
中国,山西省,晋中市,灵石县,36.834487193362,111.73550355034705,1156140700
中国,山西省,运城市,,35.03885947981193,111.00685365308031,1156140800
中国,山西省,运城市,盐湖区,35.0636768789324,110.96193094165363,1156140800
中国,山西省,运城市,永济市,34.89467151075451,110.48894872130786,1156140800
中国,山西省,运城市,河津市,35.63189104909055,110.70853926352623,1156140800
中国,山西省,运城市,临猗县,35.14937950112054,110.62589540588894,1156140800
中国,山西省,运城市,万荣县,35.388134013651644,110.71553950498584,1156140800
中国,山西省,运城市,闻喜县,35.37375315700039,111.31928675077734,1156140800
中国,山西省,运城市,稷山县,35.598266924109566,110.96512183757372,1156140800
中国,山西省,运城市,新绛县,35.63158254050748,111.17287529232249,1156140800
中国,山西省,运城市,绛县,35.49857853280774,111.64482039841181,1156140800
中国,山西省,运城市,垣曲县,35.22158415539342,111.82478688141815,1156140800
中国,山西省,运城市,夏县,35.126679510783745,111.35838628884602,1156140800
中国,山西省,运城市,平陆县,34.88864577444809,111.25110932093527,1156140800
中国,山西省,运城市,芮城县,34.70953476044693,110.61649553805748,1156140800
中国,山西省,忻州市,,38.46103057295889,112.72793882880985,1156140900
中国,山西省,忻州市,忻府区,38.43783196445267,112.60520013418206,1156140900
中国,山西省,忻州市,原平市,38.83887617274653,112.68212831914164,1156140900
中国,山西省,忻州市,定襄县,38.5167497638784,113.03558876456276,1156140900
中国,山西省,忻州市,五台县,38.77817400149207,113.44210404535299,1156140900
中国,山西省,忻州市,代县,39.09319722406683,113.05058168824988,1156140900
中国,山西省,忻州市,繁峙县,39.204756994709285,113.59621356700134,1156140900
中国,山西省,忻州市,宁武县,38.82188966634485,112.19389583349412,1156140900
中国,山西省,忻州市,静乐县,38.400067154101954,112.06499425223294,1156140900
中国,山西省,忻州市,神池县,39.17305344565403,112.0099198675417,1156140900
中国,山西省,忻州市,五寨县,39.00873085798386,111.7447571439168,1156140900
中国,山西省,忻州市,岢岚县,38.73795692605971,111.54356839150942,1156140900
中国,山西省,忻州市,河曲县,39.20643952863144,111.3598292600992,1156140900
中国,山西省,忻州市,保德县,38.88713524704388,111.14283481360565,1156140900
中国,山西省,忻州市,偏关县,39.46464923288074,111.67190327634798,1156140900
中国,山西省,临汾市,,36.099745443585356,111.53878759640808,1156141000
中国,山西省,临汾市,尧都区,36.125936912419135,111.47466486210608,1156141000
中国,山西省,临汾市,侯马市,35.621785487879684,111.37150924675751,1156141000
中国,山西省,临汾市,霍州市,36.59967782911543,111.83083562619585,1156141000
中国,山西省,临汾市,曲沃县,35.704200978944485,111.52704105622855,1156141000
中国,山西省,临汾市,翼城县,35.69539758217851,111.83920947478443,1156141000
中国,山西省,临汾市,襄汾县,35.87420402995319,111.3859530953563,1156141000
中国,山西省,临汾市,洪洞县,36.325514180326074,111.65937789134962,1156141000
中国,山西省,临汾市,古县,36.30382253103803,112.01124254119024,1156141000
中国,山西省,临汾市,安泽县,36.16429553106613,112.30790366346643,1156141000
中国,山西省,临汾市,浮山县,35.94583076600585,111.92840887398191,1156141000
中国,山西省,临汾市,吉县,36.15867731748437,110.72816197039877,1156141000
中国,山西省,临汾市,乡宁县,35.92511917937757,110.94412841404447,1156141000
中国,山西省,临汾市,大宁县,36.432636300531584,110.71080544252995,1156141000
中国,山西省,临汾市,隰县,36.711950508392185,111.00996531616914,1156141000
中国,山西省,临汾市,永和县,36.737137367461784,110.6178981835499,1156141000
中国,山西省,临汾市,蒲县,36.424599698878936,111.16235867374708,1156141000
中国,山西省,临汾市,汾西县,36.642781389503995,111.48314834543358,1156141000
中国,山西省,吕梁市,,37.52731609696258,111.143156602348,1156141100
中国,山西省,吕梁市,离石区,37.552339254902954,111.31314199347,1156141100
中国,山西省,吕梁市,孝义市,37.11813277821668,111.63764576631374,1156141100
中国,山西省,吕梁市,汾阳市,37.316764309105956,111.74599591288157,1156141100
中国,山西省,吕梁市,文水县,37.459705909704425,111.96499464977616,1156141100
中国,山西省,吕梁市,交城县,37.68704558482044,111.81992715422207,1156141100
中国,山西省,吕梁市,兴县,38.392262583945715,111.0693110823974,1156141100
中国,山西省,吕梁市,临县,37.962867394138044,110.90114744504105,1156141100
中国,山西省,吕梁市,柳林县,37.40375414629752,110.8769267541475,1156141100
中国,山西省,吕梁市,石楼县,37.03514510862604,110.75347868182924,1156141100
中国,山西省,吕梁市,岚县,38.34381337201168,111.60664055967527,1156141100
中国,山西省,吕梁市,方山县,37.886687741974335,111.33797892211048,1156141100
中国,山西省,吕梁市,中阳县,37.266317510803844,111.1859035077197,1156141100
中国,山西省,吕梁市,交口县,36.95771853699581,111.31592365888335,1156141100
中国,内蒙古自治区,呼和浩特市,,40.82831887308159,111.66035052005421,1156150100
中国,内蒙古自治区,呼和浩特市,新城区,40.9293607787756,111.79132678713935,1156150100
中国,内蒙古自治区,呼和浩特市,回民区,40.83889476378789,111.5968855950965,1156150100
中国,内蒙古自治区,呼和浩特市,玉泉区,40.74738667204219,111.65855345988147,1156150100
中国,内蒙古自治区,呼和浩特市,赛罕区,40.78886415235603,111.87633478500686,1156150100
中国,内蒙古自治区,呼和浩特市,托克托县,40.361083978493966,111.31970020313491,1156150100
中国,内蒙古自治区,呼和浩特市,和林格尔县,40.3338684420585,111.90169267122437,1156150100
中国,内蒙古自治区,呼和浩特市,清水河县,39.88911774468493,111.7062363069085,1156150100
中国,内蒙古自治区,呼和浩特市,武川县,41.11620438740027,111.17957193814094,1156150100
中国,内蒙古自治区,呼和浩特市,土默特左旗,40.68998701613935,111.23470409261431,1156150100
中国,内蒙古自治区,包头市,,40.64711942570857,109.8462385324918,1156150200
中国,内蒙古自治区,包头市,昆都仑区,40.658057498223656,109.80683355282166,1156150200
中国,内蒙古自治区,包头市,东河区,40.589124487996266,110.07014136051492,1156150200
中国,内蒙古自治区,包头市,青山区,40.65877795947621,109.9036748393415,1156150200
中国,内蒙古自治区,包头市,石拐区,40.71646429727157,110.29921474522287,1156150200
中国,内蒙古自治区,包头市,白云鄂博矿区,41.789992502326385,109.98916893149351,1156150200
中国,内蒙古自治区,包头市,九原区,40.62720227827458,109.94919745919572,1156150200
中国,内蒙古自治区,包头市,固阳县,41.10472541227387,110.16759209358126,1156150200
中国,内蒙古自治区,包头市,土默特右旗,40.52799576437404,110.69325794787949,1156150200
中国,内蒙古自治区,包头市,达尔罕茂明安联合旗,41.943507148267216,110.28618869999072,1156150200
中国,内蒙古自治区,乌海市,,39.68317700678524,106.83199909716231,1156150300
中国,内蒙古自治区,乌海市,海勃湾区,39.734833651275345,106.861481843322,1156150300
中国,内蒙古自治区,乌海市,海南区,39.29620947939178,106.92539717866241,1156150300
中国,内蒙古自治区,乌海市,乌达区,39.53587770143305,106.72585891132532,1156150300
中国,内蒙古自治区,赤峰市,,42.29711232031733,118.9307611921676,1156150400
中国,内蒙古自治区,赤峰市,红山区,42.28623213407897,118.99810293421473,1156150400
